pub_date,abstract,snippet,lead_paragraph,web_url,section_name,headline
2014-04-14 19:07:07+00:00,"Kevin Harvick took the lead after a late-race caution; Marc Marquez won the MotoGP event in Austin, Tex.","Kevin Harvick took the lead after a late-race caution; Marc Marquez won the MotoGP event in Austin, Tex.","`Kevin Harvick passed Dale Earnhardt Jr. with one lap to go to win the Southern 500 Nascar Sprint Cup race at Darlington, S.C., Saturday. Harvick has now won all of Nascar’s most prestigious races, including the Daytona 500, the Brickyard 400 and the Coca-Cola 600.",https://www.nytimes.com/2014/04/15/automobiles/monday-motorsports-harvick-wins-another-nascar-crown-jewel.html,Automobiles,"{'main': 'Monday Motorsports: Harvick Wins Another Nascar Crown Jewel', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}"
2014-04-15 21:21:38+00:00,"With PC sales falling, the semiconductor maker reported a drop in year-over-year quarterly earnings, to $1.95 billion.","With PC sales falling, the semiconductor maker reported a drop in year-over-year quarterly earnings, to $1.95 billion.","For now, in technology stocks, it is nice to be a little old-fashioned.",https://www.nytimes.com/2014/04/16/technology/intel-quarterly-earnings-tech-stocks.html,Technology,"{'main': 'Intel’s Profit Slips, but Investors Are Still Turning Toward Tech’s Staid Stalwarts', 'kicker': None, 'content_kicker': None, 'print_headline': 'Intel’s Profit Slips, but Investors Are Still Turning Toward Tech’s Staid Stalwarts', 'name': None, 'seo': None, 'sub': None}"
2014-04-17 00:44:34+00:00,"Henrique de Castro, who was fired as Yahoo’s chief operating officer in January, received about $96 million for his 15 months of service. Yahoo’s chief executive, Marissa Mayer, was awarded only $62 million in roughly the same time period.","Henrique de Castro, who was fired as Yahoo’s chief operating officer in January, received about $96 million for his 15 months of service. Yahoo’s chief executive, Marissa Mayer, was awarded only $62 million in roughly the same time period.","Henrique de Castro, who was fired in January as Yahoo’s chief operating officer, was paid handsomely for his largely unsuccessful efforts to turn around the company’s flailing advertising business.",https://bits.blogs.nytimes.com/2014/04/16/its-official-yahoos-former-no-2-made-a-lot-more-than-his-boss/,Technology,
2014-04-17 10:42:39+00:00,Analysts and investors are keeping a close watch as both countries work to push through far-reaching changes to their economies.,Analysts and investors are keeping a close watch as both countries work to push through far-reaching changes to their economies.,"HONG KONG — Japan and China do not always see eye to eye on politics. But when it comes to economic policy, Tokyo and Beijing have remarkably similar goals: Both want to push through far-reaching changes in their economies in the face of mounting debt and rapidly graying populations.",https://www.nytimes.com/2014/04/18/business/international/for-china-and-japan-the-economic-challenges-ahead-are-similar.html,Business Day,"{'main': 'For China and Japan, the Economic Challenges Ahead Are Similar', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}"
2014-04-18 15:28:04+00:00,Monte dei Paschi di Siena is fighting to avoid nationalization and bracing for stress tests of its balance sheet by European regulators.,Monte dei Paschi di Siena is fighting to avoid nationalization and bracing for stress tests of its balance sheet by European regulators.,"ROME – Monte dei Paschi di Siena, Italy’s third-largest bank, plans to offer investors as much as 5 billion euros, or $6.9 billion, in new stock as it fights to avoid nationalization and braces for stress tests of its balance sheet by European regulators, the lender announced on Friday.",https://dealbook.nytimes.com/2014/04/18/italian-bank-increases-planned-share-sale-to-6-9-billion/,Business Day,
2014-04-18 21:12:06+00:00,"Despite all his success picking stocks, Randy Kurtz now mostly buys index and exchange-traded funds for his clients.","Despite all his success picking stocks, Randy Kurtz now mostly buys index and exchange-traded funds for his clients.","Nine years ago, Randy Kurtz made an extraordinary bet on himself, the stock market and his ability to pick a few winners.",https://www.nytimes.com/2014/04/19/your-money/stocks-and-bonds/the-re-education-of-a-brash-young-stock-picker.html,Your Money,"{'main': 'The Re-education of a Brash Young Stock Picker', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Re-education of a Brash Young Stock Picker', 'name': None, 'seo': None, 'sub': None}"
2014-04-25 16:52:12+00:00,Mazda surpasses its annual operating profit goal and projects record profits for the future; Tesla’s chief executive takes a pay cut.,Mazda surpasses its annual operating profit goal and projects record profits for the future; Tesla’s chief executive takes a pay cut.,A roundup of motoring news from the web:,https://www.nytimes.com/2014/04/26/automobiles/wheelies-the-mazdas-money-edition.html,Automobiles,"{'main': 'Wheelies: The Mazda’s Money Edition', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}"
2014-04-29 02:05:23+00:00,Joey Logano slipped past the fender-bashing for the win at Richmond; Marquez clinched his third victory of the season in MotoGP.,Joey Logano slipped past the fender-bashing for the win at Richmond; Marquez clinched his third victory of the season in MotoGP.,"As Matt Kenseth, Jeff Gordon and Brad Keselowski were battling one another for the lead, Joey Logano slipped by and took the checkered flag Saturday night in the Sprint Cup event at Richmond International Raceway. Gordon ended up second, with Kyle Busch third. Kenseth was fourth, followed by Keselowski.",https://www.nytimes.com/2014/04/29/automobiles/monday-motorsports-logano-evades-the-punchy-competition-for-sprint-cup-win.html,Automobiles,"{'main': 'Monday Motorsports: Logano Evades the Punchy Competition for Sprint Cup Win', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}"
2014-04-29 22:21:44+00:00,"Such paydays illustrate that it is often good fortune rather than individual performance that account for the bulk of executive pay, Steven Davidoff writes in the Deal Professor column.","Such paydays illustrate that it is often good fortune rather than individual performance that account for the bulk of executive pay, Steven Davidoff writes in the Deal Professor column.",Marissa Mayer has hit it big in the executive compensation lottery.,https://dealbook.nytimes.com/2014/04/29/yahoo-chiefs-pay-tied-to-another-companys-performance/,Business Day,
2014-05-05 14:38:29+00:00,"Caution, research and tracking results can help those determined to become day traders.","Caution, research and tracking results can help those determined to become day traders.","Last week, I wrote about the documented evidence that trading activity results in lower returns to investors. This is equally true for those people we think of as professional investors and for people day trading in their parents’ basements.",https://www.nytimes.com/2014/05/05/your-money/stocks-and-bonds/seven-tips-for-stock-traders-determined-to-defy-the-odds.html,Your Money,
2014-05-06 04:12:11+00:00,"Relative to corporate earnings, stock prices are high. The most likely case is that future returns will be modest.","Relative to corporate earnings, stock prices are high. The most likely case is that future returns will be modest.","With relatively little fanfare, the stock market has become expensive again.",https://www.nytimes.com/2014/05/06/upshot/time-to-worry-about-stock-market-bubbles.html,The Upshot,
2014-05-06 20:16:53+00:00,An analyst says insiders are selling shares as a lockup period comes to an end after the stock’s public offering last November.,An analyst says insiders are selling shares as a lockup period comes to an end after the stock’s public offering last November.,"SAN FRANCISCO — Shares of Twitter went into free fall on Tuesday as early investors became eligible to sell their shares on the market for the first time. The company’s shares dropped 17.8 percent, to close at $31.85, their lowest level since the company’s initial public offering of stock in November.",https://www.nytimes.com/2014/05/07/technology/twitter-stock-drops.html,Technology,"{'main': 'Twitter Plunges as More Shares Hit Market', 'kicker': None, 'content_kicker': None, 'print_headline': 'Twitter Plunges as More Shares Hit Market', 'name': None, 'seo': None, 'sub': None}"
2014-05-06 23:46:17+00:00,"When investors buy shares in an American offering of Alibaba, what exactly will they be buying? asks Steven M. Davidoff in the Deal Professor column.","When investors buy shares in an American offering of Alibaba, what exactly will they be buying? asks Steven M. Davidoff in the Deal Professor column.","Shareholders have been willing to take a lot of risk in their lust for Internet initial public offerings, but Alibaba’s I.P.O. may take that risk to a whole new level. The reason: Investors in the offering won’t have title to most of Alibaba’s Chinese assets because of Chinese prohibitions on foreign ownership.",https://dealbook.nytimes.com/2014/05/06/i-p-o-revives-debate-over-a-chinese-structure/,Business Day,"{'main': 'Alibaba Investors Will Buy a Risky Corporate Structure', 'kicker': 'DealBook', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}"
2014-05-07 11:17:03+00:00,"The e-commerce behemoth Alibaba filed in the United States to sell stock to the public for the first time, in an embrace of the global capital markets that represents a coming-of-age for the booming Chinese Internet industry.","The e-commerce behemoth Alibaba filed in the United States to sell stock to the public for the first time, in an embrace of the global capital markets that represents a coming-of-age for the booming Chinese Internet industry.","The e-commerce behemoth Alibaba filed in the United States on Tuesday to sell stock to the public for the first time, in an embrace of the global capital markets that represents a coming-of-age for the booming Chinese Internet industry, Vindu Goel, Michael J. de la Merced and Neil Gough report.",https://bits.blogs.nytimes.com/2014/05/07/daily-report-alibaba-files-for-public-stock-offering-in-the-u-s/,Technology,
